#       time                 chi                 phi               lapse
  55.5833333    6.3903522172e-01   -2.2380374820e-02    7.8579403835e-01
  55.5875000    6.3899125016e-01   -2.2098953732e-02    7.8582861018e-01
  55.5916667    6.3894784776e-01   -2.1817214254e-02    7.8586253299e-01
  55.5958333    6.3890501722e-01   -2.1535160915e-02    7.8589580345e-01
  55.6000000    6.3886276118e-01   -2.1252798243e-02    7.8592841831e-01
  55.6041667    6.3882108227e-01   -2.0970130761e-02    7.8596037434e-01
  55.6083333    6.3877998305e-01   -2.0687162992e-02    7.8599166836e-01
  55.6125000    6.3873946606e-01   -2.0403899455e-02    7.8602229724e-01
  55.6166667    6.3869953382e-01   -2.0120344668e-02    7.8605225790e-01
  55.6208333    6.3866018876e-01   -1.9836503143e-02    7.8608154730e-01
  55.6250000    6.3862143333e-01   -1.9552379392e-02    7.8611016243e-01
  55.6291667    6.3858326989e-01   -1.9267977923e-02    7.8613810035e-01
  55.6333333    6.3854570081e-01   -1.8983303240e-02    7.8616535815e-01
  55.6375000    6.3850872838e-01   -1.8698359845e-02    7.8619193297e-01
  55.6416667    6.3847235487e-01   -1.8413152237e-02    7.8621782201e-01
  55.6458333    6.3843658251e-01   -1.8127684911e-02    7.8624302248e-01
  55.6500000    6.3840141350e-01   -1.7841962357e-02    7.8626753167e-01
  55.6541667    6.3836684998e-01   -1.7555989064e-02    7.8629134691e-01
  55.6583333    6.3833289406e-01   -1.7269769517e-02    7.8631446556e-01
  55.6625000    6.3829954781e-01   -1.6983308195e-02    7.8633688505e-01
  55.6666667    6.3826681328e-01   -1.6696609576e-02    7.8635860284e-01
  55.6708333    6.3823469246e-01   -1.6409678132e-02    7.8637961643e-01
  55.6750000    6.3820318730e-01   -1.6122518333e-02    7.8639992340e-01
  55.6791667    6.3817229971e-01   -1.5835134643e-02    7.8641952133e-01
  55.6833333    6.3814203158e-01   -1.5547531523e-02    7.8643840788e-01
  55.6875000    6.3811238475e-01   -1.5259713429e-02    7.8645658076e-01
  55.6916667    6.3808336100e-01   -1.4971684814e-02    7.8647403770e-01
  55.6958333    6.3805496211e-01   -1.4683450126e-02    7.8649077650e-01
  55.7000000    6.3802718979e-01   -1.4395013807e-02    7.8650679500e-01
  55.7041667    6.3800004572e-01   -1.4106380297e-02    7.8652209108e-01
  55.7083333    6.3797353154e-01   -1.3817554030e-02    7.8653666268e-01
  55.7125000    6.3794764886e-01   -1.3528539435e-02    7.8655050778e-01
  55.7166667    6.3792239923e-01   -1.3239340936e-02    7.8656362440e-01
  55.7208333    6.3789778419e-01   -1.2949962954e-02    7.8657601064e-01
  55.7250000    6.3787380521e-01   -1.2660409904e-02    7.8658766460e-01
  55.7291667    6.3785046374e-01   -1.2370686195e-02    7.8659858446e-01
  55.7333333    6.3782776118e-01   -1.2080796231e-02    7.8660876845e-01
  55.7375000    6.3780569890e-01   -1.1790744414e-02    7.8661821482e-01
  55.7416667    6.3778427822e-01   -1.1500535136e-02    7.8662692189e-01
  55.7458333    6.3776350044e-01   -1.1210172786e-02    7.8663488802e-01
  55.7500000    6.3774336679e-01   -1.0919661749e-02    7.8664211163e-01
  55.7541667    6.3772387849e-01   -1.0629006403e-02    7.8664859117e-01
  55.7583333    6.3770503671e-01   -1.0338211120e-02    7.8665432514e-01
  55.7625000    6.3768684257e-01   -1.0047280266e-02    7.8665931211e-01
  55.7666667    6.3766929716e-01   -9.7562182043e-03    7.8666355066e-01
  55.7708333    6.3765240153e-01   -9.4650292890e-03    7.8666703945e-01
  55.7750000    6.3763615671e-01   -9.1737178703e-03    7.8666977718e-01
  55.7791667    6.3762056364e-01   -8.8822882918e-03    7.8667176260e-01
  55.7833333    6.3760562328e-01   -8.5907448914e-03    7.8667299448e-01
  55.7875000    6.3759133651e-01   -8.2990920010e-03    7.8667347168e-01
  55.7916667    6.3757770418e-01   -8.0073339462e-03    7.8667319307e-01
  55.7958333    6.3756472712e-01   -7.7154750466e-03    7.8667215761e-01
  55.8000000    6.3755240609e-01   -7.4235196155e-03    7.8667036427e-01
  55.8041667    6.3754074184e-01   -7.1314719598e-03    7.8666781208e-01
  55.8083333    6.3752973506e-01   -6.8393363801e-03    7.8666450012e-01
  55.8125000    6.3751938641e-01   -6.5471171708e-03    7.8666042752e-01
  55.8166667    6.3750969651e-01   -6.2548186194e-03    7.8665559345e-01
  55.8208333    6.3750066594e-01   -5.9624450072e-03    7.8664999714e-01
  55.8250000    6.3749229524e-01   -5.6700006086e-03    7.8664363786e-01
  55.8291667    6.3748458491e-01   -5.3774896915e-03    7.8663651492e-01
  55.8333333    6.3747753543e-01   -5.0849165170e-03    7.8662862768e-01
  55.8375000    6.3747114721e-01   -4.7922853394e-03    7.8661997558e-01
  55.8416667    6.3746542064e-01   -4.4996004060e-03    7.8661055805e-01
  55.8458333    6.3746035608e-01   -4.2068659573e-03    7.8660037461e-01
  55.8500000    6.3745595382e-01   -3.9140862269e-03    7.8658942482e-01
  55.8541667    6.3745221414e-01   -3.6212654411e-03    7.8657770828e-01
  55.8583333    6.3744913728e-01   -3.3284078194e-03    7.8656522463e-01
  55.8625000    6.3744672342e-01   -3.0355175739e-03    7.8655197358e-01
  55.8666667    6.3744497273e-01   -2.7425989095e-03    7.8653795487e-01
  55.8708333    6.3744388532e-01   -2.4496560239e-03    7.8652316830e-01
  55.8750000    6.3744346127e-01   -2.1566931075e-03    7.8650761369e-01
  55.8791667    6.3744370062e-01   -1.8637143432e-03    7.8649129093e-01
  55.8833333    6.3744460338e-01   -1.5707239065e-03    7.8647419996e-01
  55.8875000    6.3744616951e-01   -1.2777259655e-03    7.8645634076e-01
  55.8916667    6.3744839894e-01   -9.8472468050e-04    7.8643771335e-01
  55.8958333    6.3745129156e-01   -6.9172420444e-04    7.8641831781e-01
  55.9000000    6.3745484723e-01   -3.9872868249e-04    7.8639815425e-01
  55.9041667    6.3745906575e-01   -1.0574225214e-04    7.8637722284e-01
  55.9083333    6.3746394691e-01    1.8723095690e-04    7.8635552379e-01
  55.9125000    6.3746949043e-01    4.8018682274e-04    7.8633305736e-01
  55.9166667    6.3747569604e-01    7.7312123132e-04    7.8630982385e-01
  55.9208333    6.3748256339e-01    1.0660300765e-03    7.8628582362e-01
  55.9250000    6.3749009211e-01    1.3589092602e-03    7.8626105706e-01
  55.9291667    6.3749828178e-01    1.6517546921e-03    7.8623552462e-01
  55.9333333    6.3750713198e-01    1.9445622903e-03    7.8620922677e-01
  55.9375000    6.3751664220e-01    2.2373279807e-03    7.8618216406e-01
  55.9416667    6.3752681194e-01    2.5300476975e-03    7.8615433707e-01
  55.9458333    6.3753764063e-01    2.8227173830e-03    7.8612574642e-01
  55.9500000    6.3754912769e-01    3.1153329880e-03    7.8609639277e-01
  55.9541667    6.3756127248e-01    3.4078904711e-03    7.8606627686e-01
  55.9583333    6.3757407433e-01    3.7003857998e-03    7.8603539942e-01
  55.9625000    6.3758753256e-01    3.9928149496e-03    7.8600376128e-01
  55.9666667    6.3760164641e-01    4.2851739046e-03    7.8597136328e-01
  55.9708333    6.3761641512e-01    4.5774586573e-03    7.8593820632e-01
  55.9750000    6.3763183787e-01    4.8696652087e-03    7.8590429134e-01
  55.9791667    6.3764791381e-01    5.1617895683e-03    7.8586961931e-01
  55.9833333    6.3766464208e-01    5.4538277544e-03    7.8583419127e-01
  55.9875000    6.3768202174e-01    5.7457757937e-03    7.8579800829e-01
  55.9916667    6.3770005186e-01    6.0376297217e-03    7.8576107149e-01
  55.9958333    6.3771873143e-01    6.3293855826e-03    7.8572338202e-01
  56.0000000    6.3773805943e-01    6.6210394294e-03    7.8568494110e-01
  56.0041667    6.3775803482e-01    6.9125873237e-03    7.8564574996e-01
  56.0083333    6.3777865649e-01    7.2040253362e-03    7.8560580990e-01
  56.0125000    6.3779992332e-01    7.4953495462e-03    7.8556512225e-01
  56.0166667    6.3782183414e-01    7.7865560421e-03    7.8552368839e-01
  56.0208333    6.3784438776e-01    8.0776409212e-03    7.8548150974e-01
  56.0250000    6.3786758295e-01    8.3686002898e-03    7.8543858777e-01
  56.0291667    6.3789141843e-01    8.6594302630e-03    7.8539492397e-01
  56.0333333    6.3791589292e-01    8.9501269653e-03    7.8535051989e-01
  56.0375000    6.3794100507e-01    9.2406865300e-03    7.8530537713e-01
  56.0416667    6.3796675351e-01    9.5311050997e-03    7.8525949732e-01
  56.0458333    6.3799313686e-01    9.8213788261e-03    7.8521288213e-01
  56.0500000    6.3802015366e-01    1.0111503870e-02    7.8516553327e-01
  56.0541667    6.3804780246e-01    1.0401476401e-02    7.8511745251e-01
  56.0583333    6.3807608174e-01    1.0691292600e-02    7.8506864164e-01
  56.0625000    6.3810498998e-01    1.0980948654e-02    7.8501910250e-01
  56.0666667    6.3813452560e-01    1.1270440761e-02    7.8496883698e-01
  56.0708333    6.3816468700e-01    1.1559765129e-02    7.8491784699e-01
  56.0750000    6.3819547255e-01    1.1848917974e-02    7.8486613449e-01
  56.0791667    6.3822688059e-01    1.2137895523e-02    7.8481370150e-01
  56.0833333    6.3825890940e-01    1.2426694011e-02    7.8476055005e-01
  56.0875000    6.3829155727e-01    1.2715309682e-02    7.8470668223e-01
  56.0916667    6.3832482242e-01    1.3003738792e-02    7.8465210015e-01
  56.0958333    6.3835870306e-01    1.3291977604e-02    7.8459680599e-01
  56.1000000    6.3839319736e-01    1.3580022392e-02    7.8454080194e-01
  56.1041667    6.3842830347e-01    1.3867869438e-02    7.8448409024e-01
  56.1083333    6.3846401949e-01    1.4155515036e-02    7.8442667318e-01
  56.1125000    6.3850034349e-01    1.4442955487e-02    7.8436855307e-01
  56.1166667    6.3853727353e-01    1.4730187104e-02    7.8430973228e-01
  56.1208333    6.3857480762e-01    1.5017206208e-02    7.8425021319e-01
  56.1250000    6.3861294374e-01    1.5304009131e-02    7.8418999825e-01
  56.1291667    6.3865167985e-01    1.5590592213e-02    7.8412908993e-01
  56.1333333    6.3869101386e-01    1.5876951806e-02    7.8406749073e-01
  56.1375000    6.3873094368e-01    1.6163084269e-02    7.8400520320e-01
  56.1416667    6.3877146716e-01    1.6448985973e-02    7.8394222994e-01
  56.1458333    6.3881258214e-01    1.6734653299e-02    7.8387857356e-01
  56.1500000    6.3885428641e-01    1.7020082636e-02    7.8381423672e-01
  56.1541667    6.3889657774e-01    1.7305270384e-02    7.8374922212e-01
  56.1583333    6.3893945389e-01    1.7590212953e-02    7.8368353250e-01
  56.1625000    6.3898291256e-01    1.7874906762e-02    7.8361717061e-01
  56.1666667    6.3902695144e-01    1.8159348242e-02    7.8355013927e-01
  56.1708333    6.3907156818e-01    1.8443533830e-02    7.8348244132e-01
  56.1750000    6.3911676040e-01    1.8727459978e-02    7.8341407964e-01
  56.1791667    6.3916252571e-01    1.9011123144e-02    7.8334505713e-01
  56.1833333    6.3920886167e-01    1.9294519797e-02    7.8327537674e-01
  56.1875000    6.3925576581e-01    1.9577646417e-02    7.8320504146e-01
  56.1916667    6.3930323566e-01    1.9860499494e-02    7.8313405430e-01
  56.1958333    6.3935126869e-01    2.0143075527e-02    7.8306241832e-01
  56.2000000    6.3939986237e-01    2.0425371025e-02    7.8299013659e-01
  56.2041667    6.3944901410e-01    2.0707382509e-02    7.8291721225e-01
  56.2083333    6.3949872131e-01    2.0989106507e-02    7.8284364844e-01
  56.2125000    6.3954898135e-01    2.1270539560e-02    7.8276944835e-01
  56.2166667    6.3959979158e-01    2.1551678218e-02    7.8269461519e-01
  56.2208333    6.3965114931e-01    2.1832519040e-02    7.8261915223e-01
  56.2250000    6.3970305183e-01    2.2113058597e-02    7.8254306275e-01
  56.2291667    6.3975549642e-01    2.2393293470e-02    7.8246635007e-01
  56.2333333    6.3980848030e-01    2.2673220248e-02    7.8238901753e-01
  56.2375000    6.3986200069e-01    2.2952835534e-02    7.8231106852e-01
  56.2416667    6.3991605477e-01    2.3232135937e-02    7.8223250646e-01
  56.2458333    6.3997063971e-01    2.3511118079e-02    7.8215333479e-01
  56.2500000    6.4002575264e-01    2.3789778592e-02    7.8207355699e-01
  56.2541667    6.4008139066e-01    2.4068114116e-02    7.8199317657e-01
  56.2583333    6.4013755086e-01    2.4346121305e-02    7.8191219706e-01
  56.2625000    6.4019423031e-01    2.4623796821e-02    7.8183062204e-01
  56.2666667    6.4025142602e-01    2.4901137335e-02    7.8174845510e-01
  56.2708333    6.4030913501e-01    2.5178139531e-02    7.8166569988e-01
  56.2750000    6.4036735427e-01    2.5454800101e-02    7.8158236004e-01
  56.2791667    6.4042608075e-01    2.5731115750e-02    7.8149843926e-01
  56.2833333    6.4048531138e-01    2.6007083190e-02    7.8141394127e-01
  56.2875000    6.4054504309e-01    2.6282699146e-02    7.8132886982e-01
  56.2916667    6.4060527274e-01    2.6557960353e-02    7.8124322867e-01
  56.2958333    6.4066599722e-01    2.6832863554e-02    7.8115702163e-01
  56.3000000    6.4072721335e-01    2.7107405506e-02    7.8107025255e-01
  56.3041667    6.4078891796e-01    2.7381582972e-02    7.8098292527e-01
  56.3083333    6.4085110784e-01    2.7655392730e-02    7.8089504370e-01
  56.3125000    6.4091377975e-01    2.7928831565e-02    7.8080661173e-01
  56.3166667    6.4097693045e-01    2.8201896274e-02    7.8071763333e-01
  56.3208333    6.4104055666e-01    2.8474583664e-02    7.8062811246e-01
  56.3250000    6.4110465509e-01    2.8746890551e-02    7.8053805311e-01
  56.3291667    6.4116922241e-01    2.9018813764e-02    7.8044745932e-01
  56.3333333    6.4123425528e-01    2.9290350141e-02    7.8035633513e-01
  56.3375000    6.4129975035e-01    2.9561496530e-02    7.8026468461e-01
  56.3416667    6.4136570422e-01    2.9832249790e-02    7.8017251187e-01
  56.3458333    6.4143211349e-01    3.0102606790e-02    7.8007982104e-01
  56.3500000    6.4149897474e-01    3.0372564410e-02    7.7998661627e-01
  56.3541667    6.4156628452e-01    3.0642119540e-02    7.7989290173e-01
  56.3583333    6.4163403935e-01    3.0911269081e-02    7.7979868162e-01
  56.3625000    6.4170223575e-01    3.1180009944e-02    7.7970396018e-01
  56.3666667    6.4177087021e-01    3.1448339049e-02    7.7960874164e-01
  56.3708333    6.4183993921e-01    3.1716253330e-02    7.7951303030e-01
  56.3750000    6.4190943918e-01    3.1983749727e-02    7.7941683043e-01
  56.3791667    6.4197936657e-01    3.2250825194e-02    7.7932014636e-01
  56.3833333    6.4204971778e-01    3.2517476694e-02    7.7922298244e-01
  56.3875000    6.4212048921e-01    3.2783701200e-02    7.7912534303e-01
  56.3916667    6.4219167723e-01    3.3049495697e-02    7.7902723252e-01
  56.3958333    6.4226327819e-01    3.3314857179e-02    7.7892865531e-01
  56.4000000    6.4233528842e-01    3.3579782650e-02    7.7882961585e-01
  56.4041667    6.4240770426e-01    3.3844269126e-02    7.7873011858e-01
  56.4083333    6.4248052198e-01    3.4108313633e-02    7.7863016798e-01
  56.4125000    6.4255373788e-01    3.4371913206e-02    7.7852976855e-01
  56.4166667    6.4262734822e-01    3.4635064893e-02    7.7842892480e-01
  56.4208333    6.4270134924e-01    3.4897765751e-02    7.7832764127e-01
  56.4250000    6.4277573716e-01    3.5160012846e-02    7.7822592252e-01
  56.4291667    6.4285050821e-01    3.5421803257e-02    7.7812377312e-01
  56.4333333    6.4292565857e-01    3.5683134073e-02    7.7802119768e-01
  56.4375000    6.4300118442e-01    3.5944002391e-02    7.7791820080e-01
  56.4416667    6.4307708191e-01    3.6204405321e-02    7.7781478713e-01
  56.4458333    6.4315334719e-01    3.6464339983e-02    7.7771096132e-01
  56.4500000    6.4322997640e-01    3.6723803507e-02    7.7760672805e-01
  56.4541667    6.4330696563e-01    3.6982793033e-02    7.7750209200e-01
  56.4583333    6.4338431098e-01    3.7241305712e-02    7.7739705788e-01
  56.4625000    6.4346200854e-01    3.7499338705e-02    7.7729163043e-01
  56.4666667    6.4354005436e-01    3.7756889183e-02    7.7718581438e-01
  56.4708333    6.4361844450e-01    3.8013954330e-02    7.7707961450e-01
  56.4750000    6.4369717498e-01    3.8270531338e-02    7.7697303558e-01
  56.4791667    6.4377624183e-01    3.8526617408e-02    7.7686608239e-01
  56.4833333    6.4385564106e-01    3.8782209755e-02    7.7675875977e-01
  56.4875000    6.4393536865e-01    3.9037305602e-02    7.7665107253e-01
  56.4916667    6.4401542057e-01    3.9291902183e-02    7.7654302552e-01
  56.4958333    6.4409579279e-01    3.9545996743e-02    7.7643462359e-01
  56.5000000    6.4417648126e-01    3.9799586536e-02    7.7632587164e-01
  56.5041667    6.4425748191e-01    4.0052668827e-02    7.7621677454e-01
  56.5083333    6.4433879066e-01    4.0305240893e-02    7.7610733720e-01
  56.5125000    6.4442040343e-01    4.0557300017e-02    7.7599756454e-01
  56.5166667    6.4450231610e-01    4.0808843498e-02    7.7588746150e-01
  56.5208333    6.4458452456e-01    4.1059868641e-02    7.7577703302e-01
  56.5250000    6.4466702467e-01    4.1310372762e-02    7.7566628406e-01
  56.5291667    6.4474981230e-01    4.1560353191e-02    7.7555521960e-01
  56.5333333    6.4483288330e-01    4.1809807262e-02    7.7544384462e-01
  56.5375000    6.4491623348e-01    4.2058732325e-02    7.7533216414e-01
  56.5416667    6.4499985869e-01    4.2307125738e-02    7.7522018316e-01
  56.5458333    6.4508375472e-01    4.2554984868e-02    7.7510790670e-01
  56.5500000    6.4516791738e-01    4.2802307095e-02    7.7499533981e-01
  56.5541667    6.4525234245e-01    4.3049089808e-02    7.7488248754e-01
  56.5583333    6.4533702572e-01    4.3295330405e-02    7.7476935494e-01
  56.5625000    6.4542196294e-01    4.3541026295e-02    7.7465594710e-01
  56.5666667    6.4550714988e-01    4.3786174900e-02    7.7454226909e-01
  56.5708333    6.4559258228e-01    4.4030773648e-02    7.7442832600e-01
  56.5750000    6.4567825588e-01    4.4274819980e-02    7.7431412295e-01
  56.5791667    6.4576416641e-01    4.4518311347e-02    7.7419966505e-01
  56.5833333    6.4585030957e-01    4.4761245208e-02    7.7408495742e-01
  56.5875000    6.4593668109e-01    4.5003619034e-02    7.7397000520e-01
  56.5916667    6.4602327665e-01    4.5245430308e-02    7.7385481354e-01
  56.5958333    6.4611009196e-01    4.5486676519e-02    7.7373938758e-01
  56.6000000    6.4619712268e-01    4.5727355169e-02    7.7362373249e-01
  56.6041667    6.4628436449e-01    4.5967463770e-02    7.7350785344e-01
  56.6083333    6.4637181305e-01    4.6206999844e-02    7.7339175560e-01
  56.6125000    6.4645946403e-01    4.6445960921e-02    7.7327544418e-01
  56.6166667    6.4654731306e-01    4.6684344545e-02    7.7315892435e-01
  56.6208333    6.4663535579e-01    4.6922148267e-02    7.7304220133e-01
  56.6250000    6.4672358786e-01    4.7159369650e-02    7.7292528032e-01
  56.6291667    6.4681200488e-01    4.7396006265e-02    7.7280816655e-01
  56.6333333    6.4690060248e-01    4.7632055695e-02    7.7269086523e-01
  56.6375000    6.4698937626e-01    4.7867515534e-02    7.7257338159e-01
  56.6416667    6.4707832184e-01    4.8102383382e-02    7.7245572088e-01
  56.6458333    6.4716743481e-01    4.8336656853e-02    7.7233788833e-01
  56.6500000    6.4725671077e-01    4.8570333569e-02    7.7221988920e-01
  56.6541667    6.4734614530e-01    4.8803411164e-02    7.7210172873e-01
  56.6583333    6.4743573397e-01    4.9035887279e-02    7.7198341219e-01
  56.6625000    6.4752547238e-01    4.9267759567e-02    7.7186494484e-01
  56.6666667    6.4761535608e-01    4.9499025692e-02    7.7174633195e-01
  56.6708333    6.4770538064e-01    4.9729683325e-02    7.7162757879e-01
  56.6750000    6.4779554163e-01    4.9959730150e-02    7.7150869064e-01
  56.6791667    6.4788583459e-01    5.0189163859e-02    7.7138967279e-01
  56.6833333    6.4797625507e-01    5.0417982154e-02    7.7127053051e-01
  56.6875000    6.4806679863e-01    5.0646182748e-02    7.7115126910e-01
  56.6916667    6.4815746080e-01    5.0873763364e-02    7.7103189384e-01
  56.6958333    6.4824823712e-01    5.1100721733e-02    7.7091241004e-01
  56.7000000    6.4833912313e-01    5.1327055598e-02    7.7079282299e-01
  56.7041667    6.4843011435e-01    5.1552762711e-02    7.7067313799e-01
  56.7083333    6.4852120632e-01    5.1777840834e-02    7.7055336035e-01
  56.7125000    6.4861239456e-01    5.2002287739e-02    7.7043349536e-01
  56.7166667    6.4870367459e-01    5.2226101207e-02    7.7031354833e-01
  56.7208333    6.4879504193e-01    5.2449279029e-02    7.7019352457e-01
  56.7250000    6.4888649209e-01    5.2671819008e-02    7.7007342940e-01
  56.7291667    6.4897802059e-01    5.2893718953e-02    7.6995326811e-01
  56.7333333    6.4906962294e-01    5.3114976687e-02    7.6983304602e-01
  56.7375000    6.4916129465e-01    5.3335590039e-02    7.6971276844e-01
  56.7416667    6.4925303123e-01    5.3555556850e-02    7.6959244068e-01
  56.7458333    6.4934482818e-01    5.3774874969e-02    7.6947206806e-01
  56.7500000    6.4943668102e-01    5.3993542258e-02    7.6935165587e-01
  56.7541667    6.4952858524e-01    5.4211556584e-02    7.6923120944e-01
  56.7583333    6.4962053636e-01    5.4428915829e-02    7.6911073408e-01
  56.7625000    6.4971252986e-01    5.4645617879e-02    7.6899023508e-01
  56.7666667    6.4980456126e-01    5.4861660635e-02    7.6886971777e-01
  56.7708333    6.4989662606e-01    5.5077042004e-02    7.6874918744e-01
  56.7750000    6.4998871975e-01    5.5291759904e-02    7.6862864940e-01
  56.7791667    6.5008083785e-01    5.5505812263e-02    7.6850810896e-01
  56.7833333    6.5017297585e-01    5.5719197018e-02    7.6838757141e-01
  56.7875000    6.5026512926e-01    5.5931912115e-02    7.6826704205e-01
  56.7916667    6.5035729358e-01    5.6143955510e-02    7.6814652617e-01
  56.7958333    6.5044946432e-01    5.6355325171e-02    7.6802602908e-01
  56.8000000    6.5054163699e-01    5.6566019071e-02    7.6790555606e-01
  56.8041667    6.5063380708e-01    5.6776035196e-02    7.6778511239e-01
  56.8083333    6.5072597011e-01    5.6985371540e-02    7.6766470336e-01
  56.8125000    6.5081812159e-01    5.7194026108e-02    7.6754433426e-01
  56.8166667    6.5091025704e-01    5.7401996912e-02    7.6742401034e-01
  56.8208333    6.5100237196e-01    5.7609281976e-02    7.6730373689e-01
  56.8250000    6.5109446188e-01    5.7815879332e-02    7.6718351917e-01
  56.8291667    6.5118652231e-01    5.8021787021e-02    7.6706336244e-01
  56.8333333    6.5127854878e-01    5.8227003095e-02    7.6694327196e-01
  56.8375000    6.5137053681e-01    5.8431525615e-02    7.6682325299e-01
  56.8416667    6.5146248193e-01    5.8635352650e-02    7.6670331076e-01
  56.8458333    6.5155437968e-01    5.8838482280e-02    7.6658345053e-01
  56.8500000    6.5164622558e-01    5.9040912594e-02    7.6646367752e-01
  56.8541667    6.5173801518e-01    5.9242641689e-02    7.6634399696e-01
  56.8583333    6.5182974402e-01    5.9443667673e-02    7.6622441409e-01
  56.8625000    6.5192140764e-01    5.9643988663e-02    7.6610493410e-01
  56.8666667    6.5201300161e-01    5.9843602785e-02    7.6598556223e-01
  56.8708333    6.5210452146e-01    6.0042508174e-02    7.6586630366e-01
  56.8750000    6.5219596277e-01    6.0240702974e-02    7.6574716361e-01
  56.8791667    6.5228732110e-01    6.0438185340e-02    7.6562814724e-01
  56.8833333    6.5237859202e-01    6.0634953434e-02    7.6550925975e-01
  56.8875000    6.5246977110e-01    6.0831005429e-02    7.6539050632e-01
  56.8916667    6.5256085393e-01    6.1026339505e-02    7.6527189210e-01
  56.8958333    6.5265183609e-01    6.1220953855e-02    7.6515342226e-01
  56.9000000    6.5274271318e-01    6.1414846677e-02    7.6503510194e-01
  56.9041667    6.5283348079e-01    6.1608016180e-02    7.6491693629e-01
  56.9083333    6.5292413452e-01    6.1800460583e-02    7.6479893044e-01
  56.9125000    6.5301466999e-01    6.1992178112e-02    7.6468108951e-01
  56.9166667    6.5310508282e-01    6.2183167004e-02    7.6456341862e-01
  56.9208333    6.5319536863e-01    6.2373425504e-02    7.6444592287e-01
  56.9250000    6.5328552304e-01    6.2562951866e-02    7.6432860737e-01
  56.9291667    6.5337554171e-01    6.2751744355e-02    7.6421147718e-01
  56.9333333    6.5346542027e-01    6.2939801242e-02    7.6409453740e-01
  56.9375000    6.5355515437e-01    6.3127120809e-02    7.6397779309e-01
  56.9416667    6.5364473969e-01    6.3313701347e-02    7.6386124930e-01
  56.9458333    6.5373417187e-01    6.3499541154e-02    7.6374491108e-01
  56.9500000    6.5382344661e-01    6.3684638540e-02    7.6362878346e-01
  56.9541667    6.5391255959e-01    6.3868991822e-02    7.6351287147e-01
  56.9583333    6.5400150649e-01    6.4052599325e-02    7.6339718011e-01
  56.9625000    6.5409028303e-01    6.4235459386e-02    7.6328171440e-01
  56.9666667    6.5417888490e-01    6.4417570348e-02    7.6316647932e-01
  56.9708333    6.5426730784e-01    6.4598930565e-02    7.6305147985e-01
  56.9750000    6.5435554756e-01    6.4779538398e-02    7.6293672095e-01
  56.9791667    6.5444359981e-01    6.4959392218e-02    7.6282220758e-01
  56.9833333    6.5453146033e-01    6.5138490404e-02    7.6270794469e-01
  56.9875000    6.5461912488e-01    6.5316831346e-02    7.6259393719e-01
  56.9916667    6.5470658923e-01    6.5494413439e-02    7.6248019002e-01
  56.9958333    6.5479384914e-01    6.5671235090e-02    7.6236670806e-01
  57.0000000    6.5488090042e-01    6.5847294714e-02    7.6225349622e-01
  57.0041667    6.5496773885e-01    6.6022590734e-02    7.6214055937e-01
  57.0083333    6.5505436024e-01    6.6197121583e-02    7.6202790238e-01
  57.0125000    6.5514076042e-01    6.6370885700e-02    7.6191553009e-01
  57.0166667    6.5522693520e-01    6.6543881537e-02    7.6180344736e-01
  57.0208333    6.5531288043e-01    6.6716107550e-02    7.6169165899e-01
  57.0250000    6.5539859196e-01    6.6887562207e-02    7.6158016980e-01
  57.0291667    6.5548406565e-01    6.7058243984e-02    7.6146898459e-01
  57.0333333    6.5556929738e-01    6.7228151364e-02    7.6135810813e-01
  57.0375000    6.5565428303e-01    6.7397282841e-02    7.6124754519e-01
  57.0416667    6.5573901850e-01    6.7565636915e-02    7.6113730053e-01
  57.0458333    6.5582349970e-01    6.7733212098e-02    7.6102737889e-01
  57.0500000    6.5590772255e-01    6.7900006906e-02    7.6091778497e-01
  57.0541667    6.5599168298e-01    6.8066019869e-02    7.6080852350e-01
  57.0583333    6.5607537694e-01    6.8231249520e-02    7.6069959915e-01
  57.0625000    6.5615880039e-01    6.8395694405e-02    7.6059101662e-01
  57.0666667    6.5624194931e-01    6.8559353075e-02    7.6048278055e-01
  57.0708333    6.5632481967e-01    6.8722224093e-02    7.6037489560e-01
  57.0750000    6.5640740748e-01    6.8884306026e-02    7.6026736638e-01
  57.0791667    6.5648970874e-01    6.9045597455e-02    7.6016019752e-01
  57.0833333    6.5657171949e-01    6.9206096964e-02    7.6005339360e-01
  57.0875000    6.5665343575e-01    6.9365803149e-02    7.5994695920e-01
  57.0916667    6.5673485359e-01    6.9524714613e-02    7.5984089890e-01
  57.0958333    6.5681596907e-01    6.9682829968e-02    7.5973521723e-01
  57.1000000    6.5689677828e-01    6.9840147834e-02    7.5962991872e-01
  57.1041667    6.5697727729e-01    6.9996666839e-02    7.5952500788e-01
  57.1083333    6.5705746223e-01    7.0152385619e-02    7.5942048920e-01
  57.1125000    6.5713732923e-01    7.0307302820e-02    7.5931636717e-01
  57.1166667    6.5721687441e-01    7.0461417095e-02    7.5921264624e-01
  57.1208333    6.5729609393e-01    7.0614727105e-02    7.5910933085e-01
  57.1250000    6.5737498396e-01    7.0767231521e-02    7.5900642543e-01
  57.1291667    6.5745354069e-01    7.0918929021e-02    7.5890393437e-01
  57.1333333    6.5753176031e-01    7.1069818290e-02    7.5880186207e-01
  57.1375000    6.5760963904e-01    7.1219898024e-02    7.5870021289e-01
  57.1416667    6.5768717311e-01    7.1369166924e-02    7.5859899119e-01
